city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience,google_map_link
Bangalore,350,BDS,100.0,Sarjapur Road,Dr. Pritee Ray,0,https://www.practo.com/bangalore/doctor/pritee-ray-dentist?practice_id=1234940&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:40.111108,Dentist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,BDS,,Kalyan Nagar,Dr. Amul Eknath Gandhi,0,https://www.practo.com/bangalore/doctor/dr-amul-gandhi-oral-surgeon-1?practice_id=776696&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:34.048525,Dentist,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,98.0,,Dr. A. Divya,0,https://www.practo.com/bangalore/doctor/a-divya-dentist-2/recommended?practice_id=1312484&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:13.532694,Dentist,,
Bangalore,200,MDS,100.0,,Dr. Srishti Maloo,0,https://www.practo.com/bangalore/doctor/srishti-maloo-dentist/recommended?practice_id=1456242&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:07.331398,Dentist,,
Bangalore,450,BDS,100.0,Electronics City,Dr. Priyanka Mehta,0,https://www.practo.com/bangalore/doctor/dr-priyanka-mehta-1-dentist?practice_id=1324602&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:04.723632,Dentist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,96.0,RT Nagar,Dr. Swetha Mohan,0,https://www.practo.com/bangalore/doctor/dr-swetha-mohan-6-dentist?practice_id=1239987&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:12:58.359741,Dentist,,"https://www.google.com/maps/search/RT+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,800,BDS,99.0,HSR Layout,Dr. Narayan Babu,0,https://www.practo.com/bangalore/doctor/dr-narayan-babu-dentist?practice_id=648894&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:52.405789,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,600,MDS,99.0,BTM Layout,Dr. Mudit Kedia,0,https://www.practo.com/bangalore/doctor/dr-mudit-kedia-dentist?practice_id=1106454&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:46.262700,Dentist,,"https://www.google.com/maps/search/BTM+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,MDS,100.0,HSR Layout,Dr. Vivek Bagga,0,https://www.practo.com/bangalore/doctor/vivek-bagga-dentist?practice_id=1454529&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:40.524631,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,MDS,100.0,Haralur,Dr. Shagun Agarwal,0,https://www.practo.com/bangalore/doctor/shagun-agarwal-dentist-1?practice_id=1423724&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:34.235714,Dentist,,"https://www.google.com/maps/search/Haralur,+Bangalore,+Karnataka,+India"
Bangalore,500,MDS,99.0,HSR Layout,Dr. Lahari,0,https://www.practo.com/bangalore/doctor/dr-lahari-2-dentist?practice_id=1324492&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:28.359553,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,600,BDS,100.0,,Dr. Sushma,0,https://www.practo.com/bangalore/doctor/dr-sushma-19-dentist/recommended?practice_id=1132490&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:03.314064,Dentist,,
Bangalore,500,BDS,95.0,HSR Layout,Dr. Dinesh,0,https://www.practo.com/bangalore/doctor/dr-dinesh-dentist-12-1?practice_id=1272173&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:13:58.783469,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,400,BDS,95.0,Sahakaranagar,Dr. Arun A V,0,https://www.practo.com/bangalore/doctor/arun-a-v-dentist?practice_id=1322193&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:13:52.491776,Dentist,,"https://www.google.com/maps/search/Sahakaranagar,+Bangalore,+Karnataka,+India"
Bangalore,350,BDS,97.0,West Of Chord Road,Dr. Suchitra,0,https://www.practo.com/bangalore/doctor/dr-suchitra-dentist-2?practice_id=656135&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:46.436899,Dentist,,"https://www.google.com/maps/search/West+Of+Chord+Road,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,96.0,Whitefield,Dr. Deepthi B,0,https://www.practo.com/bangalore/doctor/dr-deepthi-b-dentist?practice_id=1039987&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:40.458484,Dentist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,350,MDS,100.0,HSR Layout,Dr. Kartik Nath,0,https://www.practo.com/bangalore/doctor/kartik-nath-dentist?practice_id=1308493&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:34.548940,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,MDS,99.0,HSR Layout,Dr. Amruta Dash,0,https://www.practo.com/bangalore/doctor/dr-amruta-7?practice_id=1242978&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:28.412197,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,97.0,HSR Layout,Dr. Gopathi Haritha,0,https://www.practo.com/bangalore/doctor/gopathi-haritha-dentist?practice_id=1196732&specialization=Dentist&referrer=doctor_listing&page_uid=955c3a70-973c-43ba-8db3-8f800d536d58,2025-08-16T19:13:22.313006,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,600,MBBS,100.0,Kengeri,Dr. Deepesh Venkatraman,0,https://www.practo.com/bangalore/doctor/deepesh-venkatraman-cardiologist?practice_id=664585&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:14:50.078904,Cardiologist,,"https://www.google.com/maps/search/Kengeri,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,86.0,Jayanagar,Dr. Girish B Navasundi,0,https://www.practo.com/bangalore/doctor/girish-b-navasundi-cardiologist?practice_id=814706&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:14:43.629983,Cardiologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,750,BDS,99.0,Brigade Road,Dr. Shailaja Karthick Prasad,0,https://www.practo.com/bangalore/doctor/dr-shailaja-karthick-prasad-dentist?practice_id=700823&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:40.601319,Dentist,,"https://www.google.com/maps/search/Brigade+Road,+Bangalore,+Karnataka,+India"
Bangalore,800,BDS,100.0,Bilekahalli,Dr. Itishree Pradhan,0,https://www.practo.com/bangalore/doctor/dr-itishree-pradhan-dentist?practice_id=1257426&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:34.520849,Dentist,,"https://www.google.com/maps/search/Bilekahalli,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,98.0,New BEL Road,Dr. Saumya Kamath,0,https://www.practo.com/bangalore/doctor/dr-soumya-dentist-5?practice_id=690194&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:28.513407,Dentist,,"https://www.google.com/maps/search/New+BEL+Road,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,98.0,Arekere,Dr. Deepa Bullappa,0,https://www.practo.com/bangalore/doctor/dr-deepa-bullappa-dentist-1?practice_id=1141665&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:22.767728,Dentist,,"https://www.google.com/maps/search/Arekere,+Bangalore,+Karnataka,+India"
Bangalore,600,BDS,100.0,Whitefield,Dr. Anupama Kiran,0,https://www.practo.com/bangalore/doctor/dr-anupama-11-1?practice_id=1131770&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:16.502592,Dentist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,400,BDS,93.0,Electronics City,Dr. Subhashini,0,https://www.practo.com/bangalore/doctor/dr-subhashini-dentist-1?practice_id=1240625&specialization=Dentist&referrer=doctor_listing&page_uid=128a20b4-aa2f-4ce1-82f6-02b3b4e1b3ee,2025-08-16T19:14:10.463818,Dentist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,98.0,,Dr. Satheesh Kumar K.S,0,https://www.practo.com/bangalore/doctor/dr-satheesh-kumar-dentist-1/recommended?practice_id=649351&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:37.714570,Dentist,,
Bangalore,400,BDS,99.0,Sarjapur Road,Dr. Aarthi Shankar,0,https://www.practo.com/bangalore/doctor/dr-aarthi-2-dentist?practice_id=731868&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:34.693187,Dentist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,100.0,Singasandra,Dr. Bharath,0,https://www.practo.com/bangalore/doctor/dr-bharath-5-dentist?practice_id=744315&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:28.628076,Dentist,,"https://www.google.com/maps/search/Singasandra,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,99.0,Munnekollal,Dr. Deepak,0,https://www.practo.com/bangalore/doctor/dr-deepak-47-dentist?practice_id=939217&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:23.244411,Dentist,,"https://www.google.com/maps/search/Munnekollal,+Bangalore,+Karnataka,+India"
Bangalore,300,MDS,100.0,Varthur,Dr. Savita Singh,0,https://www.practo.com/bangalore/doctor/dr-savita-singh-3-dentist?practice_id=1220498&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:16.698157,Dentist,,"https://www.google.com/maps/search/Varthur,+Bangalore,+Karnataka,+India"
Bangalore,500,MDS,99.0,HSR Layout,Dr. (Prof) Deepak Daryani,0,https://www.practo.com/bangalore/doctor/dr-deepak-daryani-dentist?practice_id=707835&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:10.656033,Dentist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,98.0,Jayanagar,Dr. Sujatha Pai B,0,https://www.practo.com/bangalore/doctor/dr-sujatha-pai-b-dentist?practice_id=668754&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:04.583246,Dentist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Sarjapur Road,Dr. Darshan K,0,https://www.practo.com/bangalore/doctor/dr-darshan-k-cardiologist?practice_id=1163290&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:15:01.578449,Cardiologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Electronics City,Dr. Karthik R,0,https://www.practo.com/bangalore/doctor/dr-karthik-r-cardiologist?practice_id=1122309&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:14:58.605987,Cardiologist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,Whitefield,Dr. Manjunath Suresh Pandit,0,https://www.practo.com/bangalore/doctor/dr-manjunath-suresh-pandit-pediatrician?practice_id=1389634&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:14:55.544739,Cardiologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1050,MBBS,,Mahadevapura,Dr. Vikram Patil,0,https://www.practo.com/bangalore/doctor/dr-vikram-patil-cardiologist?practice_id=1403894&specialization=Cardiologist&referrer=doctor_listing&page_uid=7e7cadc2-2348-4960-8b48-a6095d21a34d,2025-08-16T19:14:52.507617,Cardiologist,,"https://www.google.com/maps/search/Mahadevapura,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,,,Dr. Praneeth SuryaDevara,0,https://www.practo.com/bangalore/doctor/praneeth-suryadevara-cardiologist/recommended?practice_id=1474078&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:25.921867,Cardiologist,,
Bangalore,900,MBBS,,Malleswaram,Dr. Prasad M Bhat,0,https://www.practo.com/bangalore/doctor/dr-prasad-m-bhat-cardiologist-2?practice_id=711687&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:22.775360,Cardiologist,,"https://www.google.com/maps/search/Malleswaram,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Kundalahalli,Dr. Prashant Ramdas Wankhade,0,https://www.practo.com/bangalore/doctor/prashant-ramdas-wankhade-cardiologist?practice_id=702709&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:16.844904,Cardiologist,,"https://www.google.com/maps/search/Kundalahalli,+Bangalore,+Karnataka,+India"
Bangalore,900,DNB,,Electronics City,Dr. Gnanadev N C,0,https://www.practo.com/bangalore/doctor/gnanadev-n-c-cardiologist?practice_id=1312752&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:11.035902,Cardiologist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Vajarahalli,Dr. Suhas Raj S,0,https://www.practo.com/bangalore/doctor/dr-suhas-raj-s-cardiologist?practice_id=1658966&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:04.686094,Cardiologist,,"https://www.google.com/maps/search/Vajarahalli,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,96.0,Jayanagar,Dr. Madhusudhan,0,https://www.practo.com/bangalore/doctor/dr-madhusudhan-dentist-5?practice_id=655482&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:58.687880,Dentist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,97.0,HBR Layout,Dr. Sanjay N,0,https://www.practo.com/bangalore/doctor/dr-sanjay-n-dentist?practice_id=767154&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:53.033494,Dentist,,"https://www.google.com/maps/search/HBR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,99.0,Kalyan Nagar,Dr. Bijina Rajan,0,https://www.practo.com/bangalore/doctor/user-238-dentist?practice_id=1233010&specialization=Dentist&referrer=doctor_listing&page_uid=a98712c3-6bef-4bc3-bb98-e9a1c023abd0,2025-08-16T19:15:46.716044,Dentist,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,99.0,Murugeshpalya,Dr. Konthoujam Sulochana,0,https://www.practo.com/bangalore/doctor/dr-konthoujam-sulochana-dentist?practice_id=1242103&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:13.852675,Dentist,,"https://www.google.com/maps/search/Murugeshpalya,+Bangalore,+Karnataka,+India"
Bangalore,250,BDS,99.0,Jayanagar,Dr. Shaktidar,0,https://www.practo.com/bangalore/doctor/shaktidar-1-dentist?practice_id=796280&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:07.859688,Dentist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,97.0,New BEL Road,Dr. Rhea Mathew,0,https://www.practo.com/bangalore/doctor/rhea-s-mathew-dentist-dentist?practice_id=689062&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:02.009184,Dentist,,"https://www.google.com/maps/search/New+BEL+Road,+Bangalore,+Karnataka,+India"
Bangalore,950,,,Seshadripuram,Dr. K H Srinivas,0,https://www.practo.com/bangalore/doctor/dr-k-h-srinivas-cardiologist?practice_id=1055989&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:58.877007,Cardiologist,,"https://www.google.com/maps/search/Seshadripuram,+Bangalore,+Karnataka,+India"
Bangalore,1000,DM,92.0,JP Nagar,Dr. Arun Kumar Ullegaddi,0,https://www.practo.com/bangalore/doctor/dr-dr-arunkumar-cardiologist?practice_id=1389884&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:52.738762,Cardiologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,JP Nagar,Dr. Shilpa Jayaprakash,0,https://www.practo.com/bangalore/doctor/dr-shilpa-jayaprakash-cardiologist?practice_id=1141637&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:46.978761,Cardiologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,Horamavu,Dr. Sudhakar P,0,https://www.practo.com/bangalore/doctor/dr-sudhakar-p-cardiologist?practice_id=1352521&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:40.950210,Cardiologist,,"https://www.google.com/maps/search/Horamavu,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,,JP Nagar,Dr. Divya Marina Fernandes,0,https://www.practo.com/bangalore/doctor/dr-divya-marina-fernandes-cardiologist?practice_id=1319951&specialization=Cardiologist&referrer=doctor_listing&page_uid=84881e7d-cede-4465-8fef-33f38f88d7f8,2025-08-16T19:16:34.709514,Cardiologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,98.0,B Narayanapura,Dr. Sandesh Prabhu,0,https://www.practo.com/bangalore/doctor/sandesh-prabhu-cardiologist?practice_id=1406869&specialization=Cardiologist&referrer=doctor_listing&page_uid=41aab1ff-5b97-4e67-9b8c-c346c290b75e,2025-08-16T19:18:02.208440,Cardiologist,,"https://www.google.com/maps/search/B+Narayanapura,+Bangalore,+Karnataka,+India"
Bangalore,400,BDS,99.0,Horamavu,Dr. Archana Diwan,0,https://www.practo.com/bangalore/doctor/dr-archana-diwan-dentist-1?practice_id=929609&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:55.955139,Dentist,,"https://www.google.com/maps/search/Horamavu,+Bangalore,+Karnataka,+India"
Bangalore,500,BDS,99.0,Koramangala,Dr. George Jeevan,0,https://www.practo.com/bangalore/doctor/dr-george-jeevan-dentist-1?practice_id=648533&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:50.091407,Dentist,,"https://www.google.com/maps/search/Koramangala,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,99.0,JP Nagar,Dr. P Rajesh,0,https://www.practo.com/bangalore/doctor/dr-p-rajesh-dentist?practice_id=750216&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:44.296954,Dentist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,350,MDS,99.0,Hegde Nagar,Dr. Neha Singh,0,https://www.practo.com/bangalore/doctor/dr-neha-singh-4?practice_id=1362385&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:38.040558,Dentist,,"https://www.google.com/maps/search/Hegde+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,300,BDS,97.0,Kasturi nagar,Dr. Poojitha,0,https://www.practo.com/bangalore/doctor/dr-poojitha-1-dentist?practice_id=1376146&specialization=Dentist&referrer=doctor_listing&page_uid=439aedfb-22a4-45ae-987c-23e83a94fffe,2025-08-16T19:17:31.995393,Dentist,,"https://www.google.com/maps/search/Kasturi+nagar,+Bangalore,+Karnataka,+India"
